event_date,country,admin1,location,latitude,longitude,event_type,sub_event_type,fatalities
2024-01-08,Ukraine,Zaporizhia,Zaporizhia,47.8479,35.1602,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-08,Ukraine,Zaporizhia,Zaporizhia,47.8479,35.1602,Strategic developments,Disrupted weapons use,0
2024-01-09,Ukraine,Kherson,Ivanivka,46.7453,33.0271,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Zaporizhia,Kamianske,47.5424,35.3662,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Kharkiv,Kharkiv,49.9808,36.2527,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Donetsk,Klischiivka,48.5279,37.9582,Battles,Armed clash,2
2024-01-09,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-01-09,Ukraine,Donetsk,Nevelske,48.0595,37.5754,Battles,Armed clash,0
2024-01-09,Ukraine,Donetsk,Novomykhaylivka,47.8538,37.4841,Battles,Armed clash,5
2024-01-09,Ukraine,Donetsk,Paraskoviivka,47.8691,37.4424,Explosions/Remote violence,Shelling/artillery/missile attack,5
2024-01-09,Ukraine,Donetsk,Pobieda,47.9163,37.4631,Battles,Armed clash,0
2024-01-09,Ukraine,Donetsk,Prechystivka,47.7788,37.0753,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Donetsk,Serebrianka,48.9211,38.1276,Battles,Armed clash,5
2024-01-09,Ukraine,Donetsk,Solodke,47.7894,37.4909,Battles,Armed clash,0
2024-01-09,Ukraine,Mykolaiv,Solonchaky,46.6449,31.8181,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Donetsk,Spirne,48.8082,38.2588,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Kherson,Stanislav,46.579,32.1496,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Donetsk,Staromaiorske,47.7528,36.7957,Battles,Armed clash,0
2024-01-09,Ukraine,Kharkiv,Udy,50.3846,36.0606,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Zaporizhia,Verbove,47.4278,35.9898,Battles,Armed clash,0
2024-01-09,Ukraine,Kharkiv,Vesele,48.9061,37.1043,Explosions/Remote violence,Air/drone strike,0
2024-01-09,Ukraine,Donetsk,Vesele,48.7455,38.1514,Battles,Armed clash,0
2024-01-09,Ukraine,Mykolaiv,Yaselka,46.6439,31.6956,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Zaporizhia,Zaporizhia,47.8479,35.1602,Strategic developments,Disrupted weapons use,0
2024-01-09,Ukraine,Donetsk,Zolota Nyva,47.7943,36.9905,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Zaporizhia,Bilohiria,47.5268,36.0004,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Kherson,Chervonyi Mayak,46.9494,33.5995,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Kherson,Ivanivka,47.4681,33.3823,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Donetsk,Kostiantynivka,47.8659,37.4083,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Dnipropetrovsk,Kryvyi Rih,47.9093,33.3933,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Kharkiv,Lozova,48.8894,36.3176,Explosions/Remote violence,Air/drone strike,0
2024-01-10,Ukraine,Luhansk,Luhansk,48.567,39.3171,Strategic developments,Change to group/activity,0
2024-01-10,Ukraine,Donetsk,Marinka,47.9425,37.505,Battles,Armed clash,0
2024-01-10,Ukraine,Donetsk,Nevelske,48.0595,37.5754,Battles,Armed clash,0
2024-01-10,Ukraine,Sumy,Nova Sloboda,51.3749,34.1321,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Donetsk,Spirne,48.8082,38.2588,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Donetsk,Staromaiorske,47.7528,36.7957,Battles,Armed clash,0
2024-01-10,Ukraine,Kherson,Tiahynka,46.7814,33.0559,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Donetsk,Urozhaine,47.7531,36.8184,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Donetsk,Vesele,48.7455,38.1514,Battles,Armed clash,0
2024-01-10,Ukraine,Sumy,Vysoke,50.2826,35.0364,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Donetsk,Zolota Nyva,47.7943,36.9905,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Kherson,Beryslav,46.8415,33.4284,Explosions/Remote violence,Air/drone strike,0
2024-01-11,Ukraine,Luhansk,Bilohorivka,48.9259,38.2467,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Sumy,Holyshivske,51.2311,34.3029,Explosions/Remote violence,Air/drone strike,0
2024-01-11,Ukraine,Kherson,Ivanivka,46.7453,33.0271,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Zaporizhia,Kamianske,47.5424,35.3662,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Chernihiv,Kliusy,52.0771,31.9292,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Donetsk,Krasnohorivka,48.006,37.5097,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Kherson,Krynky,46.7467,33.1187,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Zaporizhia,Levadne,47.7457,36.5958,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Zaporizhia,Luhivske,47.5258,36.0303,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Dnipropetrovsk,Marhanets,47.6354,34.6277,Explosions/Remote violence,Air/drone strike,0
2024-01-11,Ukraine,Donetsk,Marinka,47.9425,37.505,Battles,Armed clash,0
2024-01-11,Ukraine,Mykolaiv,Mykolaiv,46.9672,32.0183,Strategic developments,Disrupted weapons use,0
2024-01-11,Ukraine,Donetsk,Nevelske,48.0595,37.5754,Battles,Armed clash,0
2024-01-11,Ukraine,Zaporizhia,Novodarivka,47.7807,36.6353,Explosions/Remote violence,Air/drone strike,0
2024-01-11,Ukraine,Zaporizhia,Plavni,47.5626,35.3335,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Donetsk,Prechystivka,47.7788,37.0753,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Donetsk,Rozdolivka,48.7545,38.0814,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Sumy,Sadky,51.0979,35.0946,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Donetsk,Serebrianka,48.9211,38.1276,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Mykolaiv,Solonchaky,46.6449,31.8181,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Donetsk,Spirne,48.8082,38.2588,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Kherson,Stanislav,46.579,32.1496,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Donetsk,Staromaiorske,47.7528,36.7957,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Kherson,Tiahynka,46.7814,33.0559,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Donetsk,Urozhaine,47.7531,36.8184,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Donetsk,Vasyukivka,48.74,37.9954,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Kherson,Velyka Oleksandrivka,47.3197,33.3037,Explosions/Remote violence,Remote explosive/landmine/IED,0
2024-01-11,Ukraine,Zaporizhia,Verbove,47.4278,35.9898,Battles,Armed clash,0
2024-01-12,Ukraine,Sumy,Basivka,51.1856,35.0877,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Kherson,Beryslav,46.8415,33.4284,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Luhansk,Bilohorivka,48.9259,38.2467,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Mykolaiv,Dmytrivka,46.6304,31.7398,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Dnipropetrovsk,Dnipro,48.4593,35.0386,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Hryhorivka,48.9259,38.1858,Battles,Armed clash,0
2024-01-12,Ukraine,Kharkiv,Huriiv Kozachok,50.4198,35.9662,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Kherson,Ivanivka,46.7453,33.0271,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Mykolaiv,Ivanivka,46.6534,31.665,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Zaporizhia,Kamianske,47.5424,35.3662,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Krasnohorivka,48.006,37.5097,Battles,Armed clash,4
2024-01-12,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-01-12,Ukraine,Donetsk,Kurakhove,47.9836,37.2823,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Zaporizhia,Levadne,47.7457,36.5958,Explosions/Remote violence,Air/drone strike,0
2024-01-12,Ukraine,Sumy,Marchyhina Buda,51.9647,34.0626,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Marinka,47.9425,37.505,Battles,Armed clash,3
2024-01-12,Ukraine,Donetsk,Nevelske,48.0595,37.5754,Battles,Armed clash,0
2024-01-12,Ukraine,Zaporizhia,Novoandriivka,47.5621,35.6972,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Zaporizhia,Novodarivka,47.7807,36.6353,Explosions/Remote violence,Air/drone strike,0
2024-01-12,Ukraine,Zaporizhia,Novoivanivka,47.7968,35.6438,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Zaporizhia,Plavni,47.5626,35.3335,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Pobieda,47.9163,37.4631,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Rivnopil,47.7868,36.7004,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Rozdolivka,48.7545,38.0814,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Chernihiv,Semenivka,52.1783,32.5818,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Zaporizhia,Shcherbaky,47.5514,35.5816,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Chernihiv,Sosnivka,51.7787,32.1141,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Spirne,48.8082,38.2588,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Staromaiorske,47.7528,36.7957,Battles,Armed clash,0
2024-01-12,Ukraine,Zaporizhia,Stepove,47.7117,36.5954,Explosions/Remote violence,Air/drone strike,0
2024-01-12,Ukraine,Dnipropetrovsk,Synelnykove,48.3204,35.5179,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Kherson,Tiahynka,46.7814,33.0559,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Kharkiv,Udy,50.3846,36.0606,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Vasyukivka,48.74,37.9954,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Zaporizhia,Verbove,47.4278,35.9898,Battles,Armed clash,0
2024-01-12,Ukraine,Donetsk,Vesele,48.7455,38.1514,Battles,Armed clash,0
2024-01-12,Ukraine,Mykolaiv,Yaselka,46.6439,31.6956,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Zolota Nyva,47.7943,36.9905,Battles,Armed clash,0
2024-01-13,Ukraine,Kherson,Beryslav,46.8415,33.4284,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Kherson,Chervonyi Mayak,46.9494,33.5995,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Dnipropetrovsk,Dnipro,48.4593,35.0386,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Donetsk,Hryhorivka,48.9259,38.1858,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Zaporizhia,Levadne,47.7457,36.5958,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Donetsk,Mariupol,47.1298,37.571,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Zaporizhia,Novoandriivka,47.5621,35.6972,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Zaporizhia,Novodarivka,47.7807,36.6353,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Kherson,Shlyakhove,46.8685,33.43,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Kharkiv,Vesele,50.1664,36.5318,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Sumy,Basivka,51.1856,35.0877,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Kherson,Lvove,46.7909,33.1492,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Dnipropetrovsk,Marhanets,47.6354,34.6277,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Luhansk,Pishchane,49.1234,38.1768,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Kherson,Shlyakhove,46.8685,33.43,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Kherson,Stanislav,46.579,32.1496,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Donetsk,Volodymyrivka,48.6651,38.2005,Explosions/Remote violence,Air/drone strike,0
2024-01-15,Ukraine,Kherson,Beryslav,46.8415,33.4284,Explosions/Remote violence,Air/drone strike,0
2024-01-15,Ukraine,Kherson,Chervonyi Mayak,46.9494,33.5995,Explosions/Remote violence,Air/drone strike,0
2024-01-15,Ukraine,Donetsk,Donetsk - Kirovskyi,47.968,37.5475,Explosions/Remote violence,Air/drone strike,0
2024-01-15,Ukraine,Zaporizhia,Levadne,47.7457,36.5958,Explosions/Remote violence,Air/drone strike,0
2024-01-15,Ukraine,Zaporizhia,Luhivske,47.5258,36.0303,Explosions/Remote violence,Air/drone strike,0
2024-01-15,Ukraine,Zaporizhia,Novodarivka,47.7807,36.6353,Explosions/Remote violence,Air/drone strike,0
2024-01-15,Ukraine,Kherson,Respublikanets,47.0067,33.6485,Explosions/Remote violence,Air/drone strike,0
2024-01-15,Ukraine,Kharkiv,Vesele,50.1664,36.5318,Explosions/Remote violence,Air/drone strike,0
2024-01-15,Ukraine,Zaporizhia,Zaporizhia,47.8479,35.1602,Explosions/Remote violence,Air/drone strike,0
2024-01-16,Ukraine,Donetsk,Kostiantynivka,47.8659,37.4083,Explosions/Remote violence,Air/drone strike,0
2024-01-16,Ukraine,Zaporizhia,Levadne,47.7457,36.5958,Explosions/Remote violence,Air/drone strike,0
2024-01-16,Ukraine,Zaporizhia,Novoandriivka,47.5621,35.6972,Explosions/Remote violence,Air/drone strike,0
2024-01-16,Ukraine,Zaporizhia,Novodarivka,47.7807,36.6353,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Kherson,Chervonyi Mayak,46.9494,33.5995,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Donetsk,Kostiantynivka,47.8659,37.4083,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Dnipropetrovsk,Marhanets,47.6354,34.6277,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Zaporizhia,Novodarivka,47.7807,36.6353,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Odesa,Odesa,46.4639,30.7386,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Mykolaiv,Snihurivka,47.0702,32.7914,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Kherson,Tiahynka,46.7814,33.0559,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Luhansk,Bilohorivka,48.9259,38.2467,Battles,Armed clash,0
2024-01-13,Ukraine,Zaporizhia,Kamianske,47.5424,35.3662,Battles,Armed clash,0
2024-01-13,Ukraine,Donetsk,Krasnohorivka,48.006,37.5097,Battles,Armed clash,0
2024-01-13,Ukraine,Luhansk,Kreminna,49.0495,38.2179,Battles,Armed clash,0
2024-01-13,Ukraine,Donetsk,Marinka,47.9425,37.505,Battles,Armed clash,0
2024-01-13,Ukraine,Donetsk,Novomykhaylivka,47.8538,37.4841,Battles,Armed clash,0
2024-01-13,Ukraine,Donetsk,Prechystivka,47.7788,37.0753,Battles,Armed clash,0
2024-01-13,Ukraine,Donetsk,Rivnopil,47.7868,36.7004,Battles,Armed clash,0
2024-01-13,Ukraine,Donetsk,Staromaiorske,47.7528,36.7957,Battles,Armed clash,0
2024-01-14,Ukraine,Donetsk,Krasnohorivka,48.006,37.5097,Battles,Armed clash,0
2024-01-14,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-01-14,Ukraine,Donetsk,Marinka,47.9425,37.505,Battles,Armed clash,0
2024-01-14,Ukraine,Donetsk,Nevelske,48.0595,37.5754,Battles,Armed clash,0
2024-01-14,Ukraine,Donetsk,Pobieda,47.9163,37.4631,Battles,Armed clash,0
2024-01-14,Ukraine,Donetsk,Prechystivka,47.7788,37.0753,Battles,Armed clash,0
2024-01-14,Ukraine,Donetsk,Staromaiorske,47.7528,36.7957,Battles,Armed clash,0
2024-01-15,Ukraine,Donetsk,Hryhorivka,48.9259,38.1858,Battles,Armed clash,0
2024-01-15,Ukraine,Donetsk,Klischiivka,48.5279,37.9582,Battles,Armed clash,0
2024-01-15,Ukraine,Donetsk,Krasnohorivka,48.006,37.5097,Battles,Armed clash,0
2024-01-15,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-01-15,Ukraine,Donetsk,Nevelske,48.0595,37.5754,Battles,Armed clash,0
2024-01-15,Ukraine,Donetsk,Novomykhaylivka,47.8538,37.4841,Battles,Armed clash,5
2024-01-15,Ukraine,Donetsk,Pobieda,47.9163,37.4631,Battles,Armed clash,0
2024-01-15,Ukraine,Donetsk,Serebrianka,48.9211,38.1276,Battles,Armed clash,0
2024-01-15,Ukraine,Donetsk,Vesele,48.7455,38.1514,Battles,Armed clash,3
2024-01-16,Ukraine,Zaporizhia,Kopani,47.4569,35.7258,Battles,Armed clash,0
2024-01-16,Ukraine,Donetsk,Krasnohorivka,48.006,37.5097,Battles,Armed clash,0
2024-01-16,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-01-16,Ukraine,Donetsk,Marinka,47.9425,37.505,Battles,Armed clash,0
2024-01-16,Ukraine,Donetsk,Nevelske,48.0595,37.5754,Battles,Armed clash,0
2024-01-16,Ukraine,Donetsk,Novodonetske,47.7552,36.9596,Battles,Armed clash,0
2024-01-16,Ukraine,Zaporizhia,Novoprokopivka,47.4198,35.8323,Battles,Armed clash,0
2024-01-16,Ukraine,Luhansk,Ploshchanka,49.2088,38.0832,Battles,Armed clash,0
2024-01-16,Ukraine,Donetsk,Rozdolivka,48.7545,38.0814,Battles,Armed clash,0
2024-01-16,Ukraine,Donetsk,Spirne,48.8082,38.2588,Battles,Armed clash,0
2024-01-16,Ukraine,Zaporizhia,Urozhaine,47.211,35.9554,Battles,Armed clash,0
2024-01-16,Ukraine,Donetsk,Vesele,48.7455,38.1514,Battles,Armed clash,0
2024-01-17,Ukraine,Donetsk,Klischiivka,48.5279,37.9582,Battles,Armed clash,3
2024-01-17,Ukraine,Donetsk,Krasnohorivka,48.006,37.5097,Battles,Armed clash,0
2024-01-17,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-01-17,Ukraine,Donetsk,Marinka,47.9425,37.505,Battles,Armed clash,0
2024-01-17,Ukraine,Donetsk,Nevelske,48.0595,37.5754,Battles,Armed clash,0
2024-01-17,Ukraine,Donetsk,Novodonetske,47.7552,36.9596,Battles,Armed clash,0
2024-01-17,Ukraine,Zaporizhia,Novoprokopivka,47.4198,35.8323,Battles,Armed clash,0
2024-01-17,Ukraine,Donetsk,Serebrianka,48.9211,38.1276,Battles,Armed clash,0
2024-01-17,Ukraine,Donetsk,Spirne,48.8082,38.2588,Battles,Armed clash,0
2024-01-17,Ukraine,Donetsk,Staromaiorske,47.7528,36.7957,Battles,Armed clash,0
2024-01-17,Ukraine,Donetsk,Urozhaine,47.7531,36.8184,Battles,Armed clash,0
2024-01-17,Ukraine,Zaporizhia,Verbove,47.4278,35.9898,Battles,Armed clash,0
2024-01-18,Ukraine,Donetsk,Bakhmut,48.5956,37.9999,Battles,Armed clash,0
2024-01-18,Ukraine,Luhansk,Bilohorivka,48.9259,38.2467,Battles,Armed clash,0
2024-01-18,Ukraine,Donetsk,Krasnohorivka,48.006,37.5097,Battles,Armed clash,0
2024-01-18,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-01-18,Ukraine,Donetsk,Marinka,47.9425,37.505,Battles,Armed clash,0
2024-01-18,Ukraine,Donetsk,Nevelske,48.0595,37.5754,Battles,Armed clash,0
2024-01-18,Ukraine,Donetsk,Novodonetske,47.7552,36.9596,Battles,Armed clash,0
2024-01-18,Ukraine,Donetsk,Novomykhaylivka,47.8538,37.4841,Battles,Armed clash,0
2024-01-18,Ukraine,Zaporizhia,Robotyne,47.4478,35.837,Battles,Armed clash,0
2024-01-18,Ukraine,Donetsk,Serebrianka,48.9211,38.1276,Battles,Armed clash,0
2024-01-18,Ukraine,Donetsk,Staromaiorske,47.7528,36.7957,Battles,Armed clash,0
2024-01-18,Ukraine,Donetsk,Urozhaine,47.7531,36.8184,Battles,Armed clash,0
2024-01-18,Ukraine,Zaporizhia,Verbove,47.4278,35.9898,Battles,Armed clash,0
2024-01-18,Ukraine,Donetsk,Vesele,48.7455,38.1514,Battles,Armed clash,0
2024-01-19,Ukraine,Donetsk,Marinka,47.9425,37.505,Battles,Armed clash,0
2024-01-19,Ukraine,Donetsk,Nevelske,48.0595,37.5754,Battles,Armed clash,0
2024-01-19,Ukraine,Donetsk,Serebrianka,48.9211,38.1276,Battles,Armed clash,0
